Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,station
SMP,34.008,-118.499,,636,2020-11-02T19:00:00Z,18.1,,,200.0,,,,,,,0.26,,0.0,,0.31,0.0,200.0,0.0,,,,0.0,0.0,370.0,0.0,1500.0,0.0,370.0,,,0.0,3370.0,1120.0,8230.0,santa_monica
SMP,34.008,-118.499,,637,2020-11-09T19:00:00Z,13.8,,,200.0,,,,,,,0.62,,0.74,,1.73,4.08,200.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,16460.0,0.0,16830.0,santa_monica
SMP,34.008,-118.499,,638,2020-11-16T19:00:00Z,14.6,,,200.0,,,,,,,0.29,,0.3,,0.26,0.88,200.0,0.0,,,,0.0,0.0,0.0,0.0,370.0,370.0,1500.0,,,0.0,7480.0,750.0,10470.0,santa_monica
SMP,34.008,-118.499,,639,2020-11-23T19:00:00Z,14.7,,,200.0,,,,,,,0.4,,0.0,,0.61,0.31,200.0,0.0,,,,0.0,0.0,0.0,0.0,5610.0,12300.0,4100.0,,,0.0,17950.0,5240.0,45600.0,santa_monica
SMP,34.008,-118.499,,640,2020-11-30T23:00:00Z,13.9,,,200.0,,,,,,,0.43,,0.0,,0.74,0.35,200.0,0.0,,,,0.0,0.0,1500.0,750.0,2600.0,750.0,0.0,,,17600.0,2600.0,5240.0,31400.0,santa_monica
SMP,34.008,-118.499,,641,2020-12-07T19:00:00Z,13.6,,,200.0,,,,,,,0.39,,0.0,,0.57,0.21,200.0,0.0,,,,0.0,0.0,748.0,374.0,748.0,0.0,0.0,,,0.0,1870.0,3366.0,7854.0,santa_monica
SMP,34.008,-118.499,,642,2020-12-14T19:00:00Z,14.1,,,200.0,,,,,,,0.53,,0.2,,1.93,2.39,200.0,0.0,,,,0.0,0.0,0.0,0.0,1496.0,0.0,0.0,,,0.0,9724.0,1496.0,13464.0,santa_monica
SMP,34.008,-118.499,,643,2020-12-21T19:00:00Z,13.7,,,200.0,,,,,,,0.39,,0.12,,1.19,0.25,200.0,0.0,,,,0.0,0.0,374.0,0.0,748.0,8602.0,3740.0,,,0.0,0.0,2618.0,16456.0,santa_monica
SMP,34.008,-118.499,,644,2020-12-28T19:00:00Z,13.5,,,200.0,,,,,,,0.6,,0.58,,1.61,1.53,200.0,0.0,,,,0.0,0.0,748.0,374.0,374.0,1870.0,1496.0,,,0.0,23936.0,4488.0,33286.0,santa_monica
SMP,34.008,-118.499,,645,2021-01-04T19:00:00Z,13.9,,,200.0,,,0.99,,,,0.48,,0.29,,0.65,1.46,200.0,0.0,,,,0.0,0.0,1870.0,1870.0,8976.0,3366.0,2244.0,,,0.0,29920.0,7106.0,55352.0,santa_monica
SMP,34.008,-118.499,,646,2021-01-11T19:00:00Z,13.6,,,200.0,,,1.27,,,,0.55,,0.2,,0.68,0.78,200.0,0.0,,,,0.0,0.0,2618.0,12716.0,59466.0,748.0,5236.0,,,2618.0,27302.0,14960.0,125664.0,santa_monica
SMP,34.008,-118.499,,647,2021-01-18T19:00:00Z,14.3,,,200.0,,,3.07,,,,0.26,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,1122.0,10472.0,0.0,0.0,,,374.0,53108.0,11594.0,77418.0,santa_monica
SMP,34.008,-118.499,,648,2021-01-26T19:00:00Z,13.3,,,200.0,,,0.46,,,,0.6,,0.57,,1.97,3.45,200.0,0.0,,,,0.0,374.0,374.0,1870.0,1870.0,748.0,0.0,,,0.0,4488.0,3740.0,13464.0,santa_monica
SMP,34.008,-118.499,,649,2021-02-01T19:00:00Z,13.3,,,200.0,,,0.37,,,,0.66,,0.45,,2.22,4.4,200.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7106.0,374.0,7480.0,santa_monica
SMP,34.008,-118.499,,650,2021-02-08T19:00:00Z,13.6,,,200.0,,,1.5,,,,0.35,,0.1,,0.48,0.3,200.0,0.0,,,,0.0,0.0,374.0,0.0,3740.0,0.0,6700.0,,,0.0,34800.0,1870.0,47500.0,santa_monica
SMP,34.008,-118.499,,651,2021-02-15T17:00:00Z,12.4,,,200.0,,,0.88,,,,0.64,,0.37,,2.18,5.83,200.0,0.0,,,,0.0,0.0,0.0,1500.0,0.0,6000.0,14200.0,,,0.0,99100.0,1120.0,121900.0,santa_monica
SMP,34.008,-118.499,,652,2021-02-22T19:00:00Z,13.4,,,200.0,,,2.37,,,,0.71,,0.3,,0.46,4.09,200.0,0.0,,,,0.0,0.0,0.0,748.0,0.0,2990.0,2990.0,,,0.0,16080.0,0.0,22814.0,santa_monica
SMP,34.008,-118.499,,653,2021-03-01T19:00:00Z,14.9,,,200.0,,,1.51,,,,0.61,,0.15,,1.33,0.36,200.0,,,,,0.0,0.0,0.0,8600.0,748.0,10098.0,3740.0,,,0.0,46376.0,4862.0,75174.0,santa_monica
SMP,34.008,-118.499,,654,2021-03-08T19:00:00Z,15.6,,,200.0,,,2.4,,,,0.67,,0.2,,2.26,0.04,200.0,0.0,,,,0.0,0.0,2244.0,417900.0,6730.0,1498.0,2244.0,,,0.0,28424.0,20944.0,380730.0,santa_monica
SMP,34.008,-118.499,,655,2021-03-15T18:00:00Z,13.8,,,200.0,,,3.53,,,,0.66,,0.28,,0.47,2.14,200.0,0.0,,,,0.0,0.0,748.0,289100.0,4110.0,2992.0,2244.0,,,0.0,17200.0,14960.0,331738.0,santa_monica
SMP,34.008,-118.499,,656,2021-03-22T18:00:00Z,15.1,,,200.0,,,8.04,,,,0.34,,0.14,,0.0,0.31,200.0,0.0,,,,0.0,0.0,0.0,0.0,374.0,16456.0,29920.0,,,0.0,931260.0,6732.0,984742.0,santa_monica
SMP,34.008,-118.499,,657,2021-03-29T18:00:00Z,12.6,,,200.0,,,1.68,,,,0.54,,0.13,,1.58,0.49,200.0,0.1,,,,0.0,0.0,0.0,4488.0,5984.0,1496.0,39644.0,,,0.0,284988.0,17952.0,354552.0,santa_monica
SMP,34.008,-118.499,,658,2021-04-05T18:00:00Z,14.1,,,200.0,,,2.62,,,,0.3,,0.0,,0.66,0.39,200.0,0.33,,,,0.0,0.0,1496.0,3366.0,11220.0,750.0,18700.0,,,0.0,21318.0,78166.0,135388.0,santa_monica
SMP,34.008,-118.499,,659,2021-04-12T16:00:00Z,16.6,,,200.0,,,4.14,,,,0.33,,0.0,,1.43,0.22,200.0,0.0,,,,0.0,0.0,1496.0,17578.0,49368.0,0.0,0.0,,,9724.0,2244.0,11594.0,92752.0,santa_monica
SMP,34.008,-118.499,,660,2021-04-19T16:00:00Z,15.2,,,200.0,,,1.44,,,,0.72,,0.15,,1.06,0.71,200.0,0.0,,,,0.0,0.0,374.0,18325.0,68442.0,1496.0,374.0,,,374.0,5236.0,9724.0,104720.0,santa_monica
SMP,34.008,-118.499,,661,2021-04-26T18:00:00Z,14.9,,,200.0,,,1.7,,,,0.52,,0.13,,0.38,0.6,200.0,0.0,,,,0.0,0.0,1870.0,8602.0,15708.0,7480.0,748.0,,,0.0,43758.0,1870.0,80784.0,santa_monica
SMP,34.008,-118.499,,662,2021-05-03T16:00:00Z,14.4,,,200.0,,,6.99,,,,0.65,,0.33,,0.98,0.31,200.0,0.0,,,,0.0,0.0,0.0,0.0,129605.0,485775.0,277863.0,,,0.0,557087.0,0.0,1450330.0,santa_monica
SMP,34.008,-118.499,,663,2021-05-10T16:00:00Z,17.2,,,200.0,,,1.51,,,,0.43,,0.25,,0.47,0.46,200.0,0.2,,,,374.0,0.0,374.0,13838.0,30294.0,11968.0,8602.0,,,374.0,9724.0,3366.0,79288.0,santa_monica
SMP,34.008,-118.499,,664,2021-05-17T16:00:00Z,16.8,,,200.0,,,0.94,,,,0.43,,0.0,,0.55,0.24,200.0,0.0,,,,374.0,0.0,0.0,3740.0,51612.0,748.0,748.0,,,374.0,5610.0,4114.0,67320.0,santa_monica
SMP,34.008,-118.499,,665,2021-05-24T16:00:00Z,16.3,,,200.0,,,0.91,,,,0.43,,0.0,,0.29,0.2,200.0,0.0,,,,0.0,374.0,0.0,3740.0,34782.0,0.0,0.0,,,0.0,4488.0,2992.0,46376.0,santa_monica
SMP,34.008,-118.499,,666,2021-05-31T16:00:00Z,17.8,,,200.0,,,2.44,,,,0.32,,0.0,,1.2,0.22,200.0,0.0,,,,748.0,0.0,0.0,21318.0,46002.0,1496.0,1870.0,,,3740.0,20196.0,13464.0,109582.0,santa_monica
SMP,34.008,-118.499,,667,2021-06-07T18:00:00Z,17.8,,,200.0,,,1.03,,,,0.43,,0.12,,1.15,0.35,200.0,0.0,,,,0.0,0.0,374.0,5610.0,49700.0,0.0,0.0,,,750.0,4114.0,6358.0,67320.0,santa_monica
SMP,34.008,-118.499,,668,2021-06-14T18:00:00Z,19.3,,,200.0,,,0.66,,,,0.28,,0.0,,1.18,0.21,200.0,0.0,,,,0.0,0.0,374.0,1533.0,4114.0,2618.0,4114.0,,,750.0,11968.0,4114.0,44132.0,santa_monica
SMP,34.008,-118.499,,669,2021-06-21T18:00:00Z,20.0,,,200.0,,,1.39,,,,0.29,,0.15,,0.0,0.1,200.0,0.0,,,,0.0,0.0,374.0,19074.0,5610.0,748.0,1496.0,,,1496.0,748.0,6732.0,36652.0,santa_monica
SMP,34.008,-118.499,,670,2021-06-28T18:00:00Z,20.5,,,200.0,,,0.62,,,,0.18,,0.0,,0.27,0.04,200.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,46380.0,1870.0,,,374.0,13838.0,1122.0,63580.0,santa_monica
SMP,34.008,-118.499,,671,2021-07-05T18:00:00Z,20.5,,,200.0,,,0.8,,,,0.32,,0.23,,0.0,0.29,200.0,0.0,,,,0.0,0.0,0.0,748.0,748.0,748.0,748.0,,,374.0,16830.0,2992.0,23188.0,santa_monica
SMP,34.008,-118.499,,672,2021-07-12T17:00:00Z,21.2,,,200.0,,,0.63,,,,0.37,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,1496.0,0.0,748.0,1122.0,,,0.0,44506.0,1870.0,50864.0,santa_monica
SMP,34.008,-118.499,,673,2021-07-19T17:00:00Z,21.5,,,200.0,,,0.54,,,,0.3,,0.6,,0.57,0.03,200.0,0.0,,,,0.0,0.0,0.0,1496.0,0.0,750.0,750.0,,,374.0,27676.0,0.0,31042.0,santa_monica
SMP,34.008,-118.499,,674,2021-07-26T17:00:00Z,20.2,,,200.0,,,1.77,,,,0.58,,0.19,,2.01,0.34,200.0,0.0,,,,0.0,748.0,748.0,94622.0,11220.0,0.0,0.0,,,748.0,14960.0,6358.0,130152.0,santa_monica
SMP,34.008,-118.499,,675,2021-08-02T17:00:00Z,19.2,,,200.0,,,1.27,,,,0.53,,0.11,,0.03,0.02,200.0,0.0,,,,0.0,0.0,374.0,46750.0,1122.0,0.0,1870.0,,,2244.0,29920.0,3740.0,86394.0,santa_monica
SMP,34.008,-118.499,,676,2021-08-09T17:00:00Z,18.4,,,200.0,,,1.06,,,,0.24,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,10472.0,5610.0,0.0,748.0,,,0.0,172040.0,2618.0,192236.0,santa_monica
SMP,34.008,-118.499,,677,2021-08-16T18:00:00Z,21.0,,,200.0,,,0.81,,,,0.52,,0.31,,0.29,0.65,200.0,0.0,,,,0.0,0.0,0.0,13838.0,748.0,0.0,748.0,,,0.0,62458.0,2244.0,82654.0,santa_monica
SMP,34.008,-118.499,,678,2021-08-23T18:00:00Z,17.8,,,200.0,,,1.28,,,,0.41,,0.0,,0.24,0.0,200.0,0.0,,,,0.0,0.0,0.0,35904.0,1496.0,0.0,0.0,,,748.0,1870.0,7106.0,47498.0,santa_monica
SMP,34.008,-118.499,,679,2021-08-30T17:00:00Z,18.8,,,200.0,,,1.86,,,,0.4,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,56848.0,1122.0,0.0,0.0,,,748.0,1122.0,5236.0,66946.0,santa_monica
SMP,34.008,-118.499,,680,2021-09-06T18:00:00Z,19.6,,,200.0,,,1.24,,,,0.31,,0.0,,0.32,0.0,200.0,0.0,,,,0.0,0.0,0.0,5984.0,1122.0,0.0,0.0,,,374.0,8228.0,5610.0,22066.0,santa_monica
SMP,34.008,-118.499,,681,2021-09-13T17:00:00Z,18.3,,,200.0,,,1.03,,,,0.33,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,17578.0,4114.0,0.0,0.0,,,748.0,4114.0,5236.0,32538.0,santa_monica
SMP,34.008,-118.499,,682,2021-09-20T18:00:00Z,18.7,,,200.0,,,1.11,,,,0.27,,0.11,,0.53,0.0,200.0,0.0,,,,0.0,0.0,374.0,5236.0,0.0,0.0,0.0,,,0.0,9724.0,2618.0,17952.0,santa_monica
SMP,34.008,-118.499,,683,2021-09-27T17:00:00Z,18.4,,,200.0,,,1.88,,,,0.38,,0.0,,0.21,0.0,200.0,0.0,,,,0.0,0.0,0.0,52734.0,5610.0,0.0,0.0,,,748.0,11594.0,3366.0,74800.0,santa_monica
SMP,34.008,-118.499,,684,2021-10-04T18:00:00Z,19.3,,,200.0,,,0.93,,,,0.24,,0.0,,0.52,0.0,200.0,0.0,,,,0.0,0.0,748.0,2244.0,1122.0,0.0,0.0,,,748.0,8602.0,4488.0,17952.0,santa_monica
SMP,34.008,-118.499,,685,2021-10-11T18:00:00Z,17.4,,,200.0,,,1.07,,,,0.54,,0.29,,0.82,1.31,200.0,0.0,,,,0.0,0.0,0.0,13464.0,748.0,748.0,0.0,,,748.0,10472.0,4862.0,31042.0,santa_monica
SMP,34.008,-118.499,,686,2021-10-18T18:00:00Z,16.6,,,200.0,,,4.4,,,,0.5,,0.11,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,48246.0,14586.0,748.0,2244.0,,,748.0,75548.0,10098.0,152966.0,santa_monica
SMP,34.008,-118.499,,687,2021-10-25T18:00:00Z,15.8,,,200.0,,,2.75,,,,0.53,,0.09,,0.33,0.06,200.0,0.0,,,,0.0,0.0,0.0,37774.0,7480.0,15334.0,8228.0,,,374.0,152592.0,16082.0,238238.0,santa_monica
SMP,34.008,-118.499,,688,2021-11-01T18:00:00Z,16.3,,,200.0,,,1.03,,,,0.53,,0.09,,3.67,0.06,200.0,0.0,,,,0.0,0.0,748.0,27302.0,11968.0,0.0,0.0,,,374.0,10846.0,8228.0,60214.0,santa_monica
SMP,34.008,-118.499,,689,2021-11-08T19:00:00Z,16.1,,,200.0,,,3.14,,,,0.79,,0.19,,0.38,,200.0,0.0,,,,0.0,0.0,1496.0,165682.0,49368.0,0.0,0.0,,,14960.0,1496.0,16456.0,250206.0,santa_monica
SMP,34.008,-118.499,,690,2021-11-15T19:59:00Z,17.0,,,200.0,,,1.6,,,,0.58,,0.19,,0.62,,200.0,0.0,,,,0.0,0.0,2244.0,83028.0,4862.0,0.0,0.0,,,748.0,3366.0,5236.0,103598.0,santa_monica
SMP,34.008,-118.499,,691,2021-11-22T19:00:00Z,15.6,,,200.0,,,16.72,,,,0.32,,0.06,,0.1,0.04,200.0,0.0,,,,0.0,0.0,0.0,441320.0,64328.0,0.0,0.0,,,748.0,0.0,2992.0,509388.0,santa_monica
SMP,34.008,-118.499,,692,2021-11-29T19:00:00Z,15.9,,,200.0,,,2.37,,,,0.81,,0.29,,1.82,0.12,200.0,0.0,,,,0.0,0.0,0.0,22814.0,13838.0,0.0,748.0,,,748.0,1870.0,6732.0,46750.0,santa_monica
SMP,34.008,-118.499,,693,2021-12-06T19:00:00Z,15.7,,,200.0,,,7.29,,,,0.71,,0.13,,0.35,0.08,200.0,0.0,,,,0.0,0.0,0.0,34408.0,11968.0,0.0,1122.0,,,0.0,2992.0,4862.0,55352.0,santa_monica
SMP,34.008,-118.499,,694,2021-12-13T19:00:00Z,15.2,,,200.0,,,1.95,,,,0.46,,0.06,,2.72,,200.0,0.0,,,,0.0,0.0,748.0,16456.0,8976.0,748.0,374.0,,,0.0,748.0,2244.0,30294.0,santa_monica
SMP,34.008,-118.499,,695,2021-12-20T19:00:00Z,14.7,,,200.0,,,1.23,,,,0.53,,0.38,,2.64,1.25,200.0,0.0,,,,0.0,0.0,374.0,748.0,0.0,0.0,0.0,,,0.0,36278.0,2244.0,40018.0,santa_monica
SMP,34.008,-118.499,,696,2021-12-27T19:00:00Z,14.4,,,200.0,,,1.9,,,,0.76,,0.73,,2.98,2.8,200.0,0.0,,,,0.0,0.0,0.0,0.0,1496.0,1496.0,0.0,,,0.0,25432.0,748.0,29172.0,santa_monica
SMP,34.008,-118.499,,697,2022-01-03T19:30:00Z,14.0,,,200.0,,,0.63,,,,0.8,,0.42,,2.86,3.22,200.0,0.0,,,,0.0,0.0,0.0,0.0,748.0,1122.0,0.0,,,0.0,29546.0,3366.0,34782.0,santa_monica
SMP,34.008,-118.499,,698,2022-01-10T18:30:00Z,14.1,,,200.0,,,0.65,,,,0.55,,0.32,,2.1,1.51,200.0,0.0,,,,0.0,0.0,374.0,9350.0,1496.0,0.0,1870.0,,,0.0,7854.0,5236.0,26180.0,santa_monica
SMP,34.008,-118.499,,699,2022-01-17T17:30:00Z,14.4,,,200.0,,,0.67,,,,0.57,,0.22,,1.7,0.44,200.0,0.0,,,,0.0,0.0,0.0,21692.0,1870.0,0.0,0.0,,,374.0,2244.0,3740.0,29920.0,santa_monica
SMP,34.008,-118.499,,700,2022-01-24T18:30:00Z,14.7,,,200.0,,,2.74,,,,0.35,,0.09,,0.52,0.06,200.0,0.0,,,,0.0,0.0,748.0,62832.0,32164.0,0.0,3740.0,,,748.0,1870.0,11220.0,113322.0,santa_monica
SMP,34.008,-118.499,,701,2022-01-31T18:30:00Z,14.6,,,200.0,,,0.62,,,,0.47,,0.2,,1.45,0.22,200.0,0.0,,,,0.0,0.0,374.0,13838.0,10846.0,0.0,1496.0,,,748.0,4114.0,5236.0,37026.0,santa_monica
SMP,34.008,-118.499,,702,2022-02-07T19:00:00Z,14.8,,,200.0,,,1.4,,,,0.26,,0.14,,0.43,0.0,200.0,0.0,,,,0.0,0.0,374.0,153714.0,25432.0,0.0,0.0,,,748.0,2992.0,7480.0,190740.0,santa_monica
SMP,34.008,-118.499,,703,2022-02-14T19:00:00Z,16.0,,,200.0,,,0.98,,,,0.26,,0.0,,0.76,0.0,200.0,0.0,,,,0.0,0.0,1122.0,43010.0,8228.0,0.0,0.0,,,748.0,1870.0,3740.0,59092.0,santa_monica
SMP,34.008,-118.499,,704,2022-02-21T19:00:00Z,15.8,,,200.0,,,0.73,,,,0.35,,0.11,,1.55,0.0,200.0,0.0,,,,0.0,0.0,0.0,3366.0,1496.0,2992.0,14960.0,,,0.0,26180.0,1496.0,50490.0,santa_monica
SMP,34.008,-118.499,,705,2022-02-28T19:00:00Z,14.3,,,200.0,,,5.51,,,,0.44,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,4488.0,1496.0,68816.0,19448.0,,,0.0,364276.0,1496.0,460020.0,santa_monica
SMP,34.008,-118.499,,706,2022-03-07T19:00:00Z,14.4,,,200.0,,,0.37,,,,0.49,,0.17,,2.54,1.62,200.0,0.0,,,,0.0,0.0,374.0,5236.0,1122.0,0.0,1870.0,,,0.0,19074.0,1870.0,29546.0,santa_monica
SMP,34.008,-118.499,,707,2022-03-14T18:00:00Z,15.6,,,200.0,,,27.36,,,,0.95,,0.2,,0.44,0.0,200.0,0.0,,,,0.0,0.0,374.0,120054.0,11594.0,0.0,0.0,,,0.0,8976.0,8602.0,149600.0,santa_monica
SMP,34.008,-118.499,,708,2022-03-21T18:00:00Z,14.6,,,200.0,,,1.78,,,,0.53,,0.13,,0.84,0.76,200.0,0.0,,,,0.0,0.0,1122.0,31416.0,8228.0,0.0,374.0,,,0.0,7480.0,8228.0,56848.0,santa_monica
SMP,34.008,-118.499,,709,2022-03-28T18:00:00Z,15.5,,,200.0,,,5.34,,,,0.95,,0.18,,2.44,1.67,200.0,0.0,,,,0.0,0.0,0.0,4862.0,6358.0,17578.0,20944.0,,,0.0,97240.0,2992.0,151470.0,santa_monica
SMP,34.008,-118.499,,710,2022-04-04T18:00:00Z,15.1,,,200.0,,,3.53,,,,0.61,,0.0,,0.98,0.0,200.0,0.0,,,,0.0,0.0,748.0,2992.0,5610.0,0.0,0.0,,,374.0,2618.0,3366.0,15708.0,santa_monica
SMP,34.008,-118.499,,711,2022-04-11T16:00:00Z,17.1,,,200.0,,,2.71,,,,0.4,,0.13,,0.85,0.0,200.0,0.0,,,,0.0,0.0,0.0,1122.0,2244.0,1496.0,0.0,,,0.0,5236.0,1122.0,11220.0,santa_monica
SMP,34.008,-118.499,,712,2022-04-18T16:00:00Z,14.6,,,200.0,,,7.61,,,,0.57,,0.1,,0.83,0.0,200.0,0.0,,,,0.0,0.0,0.0,2618.0,3740.0,748.0,5984.0,,,0.0,79662.0,7480.0,100606.0,santa_monica
SMP,34.008,-118.499,,713,2022-04-25T16:00:00Z,15.4,,,200.0,,,13.02,,,,0.79,,0.18,,0.42,0.0,200.0,0.0,,,,0.0,0.0,0.0,36652.0,11220.0,0.0,4488.0,,,1496.0,31790.0,24684.0,111078.0,santa_monica
SMP,34.008,-118.499,,714,2022-05-02T18:00:00Z,16.7,,,200.0,,,1.7,,,,0.0,,0.0,,0.81,0.0,200.0,0.0,,,,0.0,0.0,374.0,4488.0,28798.0,0.0,2618.0,,,1496.0,43384.0,16082.0,97614.0,santa_monica
SMP,34.008,-118.499,,715,2022-05-09T18:00:00Z,15.2,,,200.0,,,11.13,,,,0.03,,0.26,,0.73,0.03,200.0,0.0,,,,0.0,0.0,19431.0,126301.5,422624.25,0.0,0.0,,,0.0,82582.0,116586.0,767525.0,santa_monica
SMP,34.008,-118.499,,716,2022-05-16T18:00:00Z,16.6,,,200.0,,,12.52,,,,0.0,,0.0,,0.3,0.0,200.0,0.0,,,,0.0,0.0,11658.6,58293.0,264261.6,7772.4,0.0,,,58293.0,116586.0,27203.4,551840.0,santa_monica
SMP,34.008,-118.499,,717,2022-05-23T18:00:00Z,16.6,,,200.0,,,4.12,,,,0.22,,0.0,,1.18,0.22,200.0,0.1,,,,0.0,0.0,3886.2,19431.0,77724.0,85496.4,3886.2,,,0.0,687857.0,50521.0,928802.0,santa_monica
SMP,34.008,-118.499,,718,2022-05-30T16:00:00Z,17.7,,,200.0,,,0.92,,,,0.82,,0.17,,1.2,0.82,200.0,0.0,,,,0.0,0.0,0.0,1496.0,18700.0,0.0,0.0,,,0.0,6732.0,4488.0,31416.0,santa_monica
SMP,34.008,-118.499,,719,2022-06-06T18:00:00Z,20.2,,,200.0,,,8.93,,,,0.0,,0.17,,0.29,0.0,200.0,0.0,,,,0.0,0.0,7772.4,963777.6,85496.4,0.0,0.0,,,0.0,7772.4,73837.8,1142542.8,santa_monica
SMP,34.008,-118.499,,720,2022-06-13T18:00:00Z,20.5,,,200.0,,,2.6,,,,0.0,,0.0,,0.69,0.0,200.0,0.0,,,,0.0,0.0,374.0,33660.0,25806.0,0.0,0.0,,,0.0,55352.0,27676.0,146234.0,santa_monica
SMP,34.008,-118.499,,721,2022-06-20T16:00:00Z,20.6,,,200.0,,,1.48,,,,0.0,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,1496.0,5610.0,0.0,0.0,,,748.0,195602.0,7106.0,212806.0,santa_monica
SMP,34.008,-118.499,,722,2022-06-27T17:00:00Z,19.0,,,200.0,,,1.58,,,,0.27,,0.0,,2.03,0.27,200.0,0.0,,,,374.0,0.0,374.0,5610.0,26554.0,0.0,0.0,,,748.0,5610.0,38148.0,80036.0,santa_monica
SMP,34.008,-118.499,,723,2022-07-04T17:00:00Z,19.6,,,200.0,,,0.75,,,,0.64,,0.12,,2.86,0.64,200.0,0.0,,,,0.0,0.0,748.0,1496.0,748.0,0.0,0.0,,,374.0,9350.0,6358.0,20570.0,santa_monica
SMP,34.008,-118.499,,724,2022-07-11T18:00:00Z,20.0,,,200.0,,,2.03,,,,0.0,,0.0,,0.0,0.0,200.0,0.0,,,,0.0,0.0,0.0,0.0,748.0,374.0,0.0,,,374.0,12342.0,374.0,14586.0,santa_monica
SMP,34.008,-118.499,,725,2022-07-18T18:00:00Z,21.0,,,200.0,,,2.64,,,,0.0,,0.0,,0.39,0.0,200.0,0.0,,,,0.0,0.0,0.0,5984.0,5610.0,0.0,0.0,,,0.0,35904.0,7106.0,54604.0,santa_monica
SMP,34.008,-118.499,,726,2022-07-25T18:00:00Z,20.0,,,200.0,,,1.96,,,,0.2,,0.0,,0.26,0.2,200.0,0.0,,,,0.0,0.0,374.0,2244.0,2244.0,0.0,2244.0,,,0.0,28050.0,5984.0,41140.0,santa_monica
SMP,34.008,-118.499,,727,2022-08-01T18:00:00Z,20.4,,,200.0,,,0.56,,,,0.28,,0.0,,1.96,0.28,200.0,0.0,,,,0.0,0.0,374.0,374.0,1496.0,0.0,0.0,,,0.0,51238.0,4114.0,57596.0,santa_monica
SMP,34.008,-118.499,,728,2022-08-08T18:00:00Z,21.3,,,200.0,,,2.89,,,,0.0,,0.0,,0.34,0.0,200.0,0.0,,,,0.0,0.0,374.0,103972.0,7480.0,0.0,0.0,,,0.0,12342.0,17204.0,141746.0,santa_monica
SMP,34.008,-118.499,,729,2022-08-15T18:00:00Z,18.5,,,200.0,,,1.67,,,,0.0,,0.12,,1.27,0.0,200.0,0.0,,,,0.0,0.0,0.0,16082.0,8602.0,0.0,2992.0,,,0.0,136510.0,12342.0,177276.0,santa_monica
SMP,34.008,-118.499,,730,2022-08-22T18:00:00Z,21.9,,,200.0,,,1.0,,,,0.0,,0.0,,0.8,0.0,200.0,0.0,,,,0.0,0.0,0.0,1870.0,9350.0,2992.0,0.0,,,0.0,71060.0,1496.0,89386.0,santa_monica
SMP,34.008,-118.499,,731,2022-08-29T18:00:00Z,21.3,,,200.0,,,0.77,,,,0.0,,0.0,,0.81,0.0,200.0,0.0,,,,0.0,0.0,0.0,14212.0,22814.0,0.0,0.0,,,374.0,6732.0,3366.0,48246.0,santa_monica
SMP,34.008,-118.499,,732,2022-09-05T18:00:00Z,20.2,,,200.0,,,1.06,,,,0.71,,0.4,,1.99,0.0,200.0,0.0,,,,0.0,0.0,0.0,374.0,1122.0,0.0,0.0,,,0.0,12342.0,4488.0,18700.0,santa_monica
SMP,34.008,-118.499,,733,2022-09-12T08:00:00Z,22.5,,,200.0,,,0.86,,,,0.37,,0.03,,2.44,0.0,200.0,0.0,,,,0.0,0.0,0.0,374.0,0.0,748.0,0.0,,,0.0,65450.0,374.0,68068.0,santa_monica
SMP,34.008,-118.499,,734,2022-09-19T18:00:00Z,22.5,,,200.0,,,0.69,,,,0.52,,0.03,,2.47,0.2,200.0,0.0,,,,0.0,0.0,0.0,11220.0,1122.0,0.0,0.0,,,0.0,2618.0,3366.0,18326.0,santa_monica
SMP,34.008,-118.499,,735,2022-09-26T18:00:00Z,22.1,,,200.0,,,0.57,,,,0.4,,0.05,,1.84,0.0,200.0,0.0,,,,0.0,0.0,0.0,2618.0,374.0,0.0,0.0,,,0.0,2992.0,1122.0,7480.0,santa_monica
